Class,Property,Corporate Body Classification,Corporate Body,Country,Currencies,Languages,Membership,Places,Sites
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/euvoc#xlHistoryNote,0.0,0.055003,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://purl.org/dc/terms/isReplacedBy,0.0,0.218688,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#editorialNote,0.0,0.177601,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://purl.org/dc/terms/type,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/ns/org#classification,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://xmlns.com/foaf/0.1/homepage,0.0,0.494367,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#definition,0.0,0.456594,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#historyNote,0.0,0.053678,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#prefLabel,0.0,23.06892,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2002/07/owl#versionInfo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#altLabel,0.0,0.026508,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/euvoc#xlNotation,0.0,3.190192,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/euvoc#xlDefinition,0.0,0.472498,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/authority/authority-code,0.0,0.999337,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/authority/start.use,0.0,0.999337,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/authority/end.use,0.0,0.32008,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2003/01/geo/wgs84_pos#location,0.0,0.89662,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#narrower,0.0,0.840292,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/euvoc#endDate,0.0,0.32008,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://purl.org/dc/terms/created,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#notation,0.0,1.003976,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://purl.org/dc/elements/1.1/identifier,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/authority/protocol-order,0.0,0.011266,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#inScheme,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/authority/MappedCode,0.0,0.011266,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#broader,0.0,0.8277,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#exactMatch,0.0,0.195494,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://purl.org/dc/terms/dateAccepted,0.0,0.994036,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2008/05/skos-xl#prefLabel,0.0,23.06892,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/euvoc#status,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/authority/deprecated,0.0,0.999337,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://purl.org/dc/terms/replaces,0.0,0.218688,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/authority/op-mapped-code,0.0,1.315441,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2008/05/skos-xl#altLabel,0.0,16.24718,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/euvoc#xlClassification,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://lemon-model.net/lemon#context,0.0,3.064944,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2006/vcard/ns#hasTelephone,0.0,0.055003,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/euvoc#startDate,0.0,0.999337,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#Corporate,http://purl.org/dc/terms/dateSubmitted,0.0,0.988072,0.0,0.0,0.0,0.0,0.0,0.0
http://publications.europa.eu/ontology/euvoc#XlNotation,http://publications.europa.eu/ontology/euvoc#endDate,0.0,0.335272,0.033733,0.0,0.001433,0.0,9.58e-05,0.042996
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2006/vcard/ns#hasEmail,0.0,0.026508,0.0,0.0,0.0,0.0,0.0,0.096535
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/protocol.order,0.0,0.011266,0.09507,0.0,0.002935,0.0,0.0,0.0
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#xlHistoryNote,0.0,0.055003,0.338028,0.236111,0.009538,0.0,0.007236,0.024752
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/isReplacedBy,0.0,0.218688,0.119718,0.315972,0.000122,0.0,0.001167,0.022277
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/type,0.0,1.0,1.40493,0.0,1.0,0.0,1.843838,0.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#editorialNote,0.0,0.177601,2.982394,0.0,0.0,0.0,0.0,0.037129
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/ns/org#classification,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
http://www.w3.org/2004/02/skos/core#Concept,http://xmlns.com/foaf/0.1/homepage,0.0,0.494367,0.0,0.0,0.0,0.0,0.0,0.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#historyNote,0.0,0.053678,0.338028,0.236111,0.009538,0.0,0.007236,0.024752
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#legallyBasedOnTreaty,0.0,0.036448,0.130282,0.0,0.0,0.0,0.0,0.0
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/end.use,0.0,0.32008,0.109155,0.371528,0.000489,0.0,0.001167,0.039604
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2003/01/geo/wgs84_pos#location,0.0,0.89662,0.0,0.0,0.0,0.0,0.156863,0.0
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#endDate,0.0,0.32008,0.109155,0.371528,0.000489,0.0,0.001167,0.039604
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/protocol-order,0.0,0.011266,0.09507,0.0,0.002935,0.0,0.0,0.0
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#order,0.0,0.011266,0.09507,0.0,0.002935,0.0,0.0,0.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#exactMatch,0.0,0.195494,0.0,0.0,0.022622,0.5,0.0,0.0
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/replaces,0.0,0.218688,0.119718,0.315972,0.0,0.0,0.001167,0.022277
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#xlClassification,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2006/vcard/ns#hasTelephone,0.0,0.055003,0.0,0.0,0.0,0.0,0.0,1.10396
http://www.w3.org/2008/05/skos-xl#Label,http://www.lexinfo.net/ontology/2.0/lexinfo#gender,0.0,0.001753,0.312864,0.080619,0.0,0.010309,0.0,0.0
http://www.w3.org/2008/05/skos-xl#Label,http://publications.europa.eu/ontology/euvoc#endDate,0.0,0.340963,0.099861,0.36793,0.005355,0.0,0.003005,0.061791
http://publications.europa.eu/ontology/euvoc#Country,http://www.w3.org/2004/02/skos/core#inScheme,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
